"ID";"RowGuid";"Name";"Parent_ID";"AccountType_ID";"AccountNumber";"CustomerNumber";"AddressId";"Description";"PathByName";"OptimisticLockField";"CreateUser";"CreateTime";"UpdateUser";"UpdateTime";"FullName";"PathName";"Inactive";"Locked";"ResponsiblePerson_ID";"InvoiceAccount_ID";"KeyAccountManager_ID";"Salesperson_ID"
"6550";"0690c67a-d5bf-11e3-b6ee-000c298f4341";"FZ Logistik - Giesen";"4";"DEP";"41916-DEP";"41916";"43767";"";"$:DEP:FZ Logistik";"4";"DPL-SOEST\Benzel";"07.05.2014 10:10:20";"DPL-SOEST\Nrecaj";"17.10.2016 11:07:18";"FZ Logistik FZ Logistik GmbH - Giesen";"FZ Logistik";"False";"False";"DPL-SOEST\frielinghaus";"";"DPL-SOEST\RSchmidt";"DPL-SOEST\Noortgate"
"6578";"3f45bc80-e5a0-11e3-ac68-000c298f4341";"Sauer - Eppingen-Kleingartach";"16";"LDL";"42279-LDL";"42279";"45810";"";"$:LDL:Spedition Sauer GmbH & Co. KG";"25";"DPL-SOEST\Hendrich";"27.05.2014 15:10:18";"DPL-SOEST\kleefeldt";"03.01.2019 15:28:37";"Spedition Sauer GmbH & Co. KG  - Eppingen-Kleingartach";"Spedition Sauer GmbH & Co. KG";"True";"True";"DPL-SOEST\frielinghaus";"";"DPL-SOEST\aliedtke";"DPL-SOEST\Trojan"
"6581";"6c494bbd-f137-11e3-a5d4-000c298f4341";"Pabst - Gochsheim";"16";"LDL";"44081-LDL";"44081";"22124";"";"$:LDL:Pabst Transport GmbH & Co. KG";"3";"DPL-SOEST\alsdorf";"11.06.2014 09:10:12";"DPL-SOEST\moor";"12.09.2018 16:39:01";"Pabst Transport GmbH & Co. KG  - Gochsheim";"Pabst Transport GmbH & Co. KG";"False";"False";"DPL-SOEST\moor";"";"DPL-SOEST\Uhlenbrock";"DPL-SOEST\Trojan"
"6584";"831a9e83-9fe0-11e4-8be3-000c298f4341";"LKN - Elmshorn";"16";"LDL";"43665-LDL";"43665";"58753";"";"$:LDL:LKN Logistik Kontor Nord GmbH";"1";"DPL-SOEST\Kelbert";"19.01.2015 14:38:55";"";"";"LKN Logistik Kontor Nord GmbH  - Elmshorn";"LKN Logistik Kontor Nord GmbH";"False";"False";"";"";"";"DPL-SOEST\Wolting"
"6588";"786f99f5-a530-11e4-bade-005056b90866";"Kaiser's Tengelmann GmbH - Eching";"8";"DPG";"31464-DPG";"31464";"21113";"";"$:DPG:Kaiser's Tengelmann GmbH";"1";"DPL-SOEST\Cordes";"26.01.2015 08:54:16";"";"";"Kaiser's Tengelmann GmbH Logistik Eching - Eching";"Kaiser's Tengelmann GmbH";"False";"False";"";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6591";"786f99f8-a530-11e4-bade-005056b90866";"Netto Marken-Discount AG & Co. KG - Kitzingen";"8";"DPG";"40573-DPG";"40573";"38707";"";"$:DPG:Netto Marken-Discount AG & Co. KG";"1";"DPL-SOEST\Cordes";"26.01.2015 08:54:16";"";"";"Netto Marken-Discount AG & Co. KG  - Kitzingen";"Netto Marken-Discount AG & Co. KG";"False";"False";"";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6606";"7e6a3aa4-a530-11e4-bade-005056b90866";"Kaufland Logistik VZ GmbH & Co. KG - Möckmühl - Möckmühl";"8";"DPG";"37803-DPG";"37803";"21674";"";"$:DPG:Kaufland Logistik VZ GmbH & Co. KG - Möckmühl";"1";"DPL-SOEST\Cordes";"26.01.2015 08:54:16";"";"";"Kaufland Logistik VZ GmbH & Co. KG - Möckmühl Hr. Reichert/ Leergut - Möckmühl";"Kaufland Logistik VZ GmbH & Co. KG - Möckmühl";"False";"False";"";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6609";"7e6a3aa7-a530-11e4-bade-005056b90866";"EDEKA Handelsgesellschaft Südbayern mbH - Landsberg am Lech";"8";"DPG";"44403-DPG";"44403";"67031";"";"$:DPG:EDEKA Handelsgesellschaft Südbayern mbH";"1";"DPL-SOEST\Cordes";"26.01.2015 08:54:16";"";"";"EDEKA Handelsgesellschaft Südbayern mbH Betriebsstätte Zentrallager Landsberg - Landsberg am Lech";"EDEKA Handelsgesellschaft Südbayern mbH";"False";"False";"";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6617";"e5cdd498-a533-11e4-8d6b-005056b9304e";"DPL Lager - Soest";"9";"LAG";"40429-LAG";"40429";"22110";"";"$:LAG:Soest";"0";"DPL-SOEST\Schulte";"26.01.2015 09:18:33";"";"";"Deutsche Paletten Logistik GmbH  - Soest";"Soest";"False";"False";"";"";"";""
"6618";"2045fb69-a534-11e4-8d6b-005056b9304e";"DPL Lager (Flugplatz) - Bad Sassendorf";"9";"LAG";"44120-LAG";"44120";"64101";"";"$:LAG:DPL GmbH";"0";"DPL-SOEST\Schulte";"26.01.2015 09:20:03";"";"";"DPL GmbH  - Bad Sassendorf";"DPL GmbH";"False";"False";"";"";"";""
"6625";"1e983461-a535-11e4-bade-005056b90866";"Penny Markt GmbH - Lehrte";"8";"DPG";"42589-DPG";"42589";"48908";"";"$:DPG:Penny Markt GmbH (2)";"1";"DPL-SOEST\Cordes";"26.01.2015 09:27:30";"";"";"Penny Markt GmbH Hr. Rau/ Wareneingang - Lehrte";"Penny Markt GmbH (2)";"False";"False";"";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6633";"9b6a70de-a536-11e4-8d6b-005056b9304e";"Verkauf Paletten - DPL";"10";"ERT";"40429-ERT-P";"40429";"22110";"";"$:ERT:Verkauf Paletten";"1";"DPL-SOEST\Schulte";"26.01.2015 09:37:49";"";"";"Verkauf Paletten";"Verkauf Paletten";"False";"False";"DPL-SOEST\Hendrich";"";"";""
"6682";"ee31aca7-a56f-11e4-bade-005056b90866";"K-LOG Kaiser's Tengelmann - Berlin";"8";"DPG";"31465-DPG";"31465";"21114";"";"$:DPG:K-LOG Kaiser's Tengelmann";"1";"DPL-SOEST\Becker";"26.01.2015 16:28:33";"";"";"K-LOG Kaiser's Tengelmann Logistik- und Dienstleistungsgesellschaft mbH - Berlin";"K-LOG Kaiser's Tengelmann";"False";"False";"";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6686";"81e3292d-a5fe-11e4-bade-005056b90866";"unbekannte Depotabgaben";"2";"TK";"00000-TK";"40429";"22110";"";"$:TK:unbekannte Depotabgaben";"4";"DPL-SOEST\Schulte";"27.01.2015 09:28:49";"DPL-SOEST\Vigna";"09.05.2016 11:31:45";"unbekannte Depotabgaben";"unbekannte Depotabgaben";"False";"False";"";"";"";""
"6722";"fe25ff8f-a6f9-11e4-8d6b-005056b9304e";"Qualitätstausch DPL ";"15";"QT";"40429-QT";"40429";"22110";"";"$:QT:Deutsche Paletten Logistik GmbH";"0";"DPL-SOEST\Kelbert";"28.01.2015 15:28:57";"";"";"Deutsche Paletten Logistik GmbH  - Soest";"Deutsche Paletten Logistik GmbH";"False";"False";"";"";"";""
"6758";"bf009709-ad07-11e4-bade-005056b90866";"ALDI GmbH & Co. KG - Donaueschingen";"7";"OPG";"34794-OPG";"34794";"21434";"";"$:OPG:ALDI GmbH & Co. KG (1)";"0";"DPL-SOEST\Wietfeld";"05.02.2015 08:22:43";"";"";"ALDI GmbH & Co. KG Süd - Donaueschingen";"ALDI GmbH & Co. KG (1)";"True";"False";"";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6779";"a1e8b952-b045-11e4-8d6b-005056b9304e";"Cody Logistics Charter - Niedere Börde OT Groß Ammensleben";"4";"DEP";"46386-DEP";"46386";"80049";"Konto betreut Frielinghaus und Liedtke";"$:DEP:Cody Logistics Charter GmbH";"9";"DPL-SOEST\stracke";"09.02.2015 11:23:12";"DPL-SOEST\frielinghaus";"26.06.2017 16:57:34";"Cody Logistics Charter GmbH  - Niedere Börde OT Groß Ammensleben";"Cody Logistics Charter GmbH";"False";"False";"DPL-SOEST\frielinghaus";"";"DPL-SOEST\aliedtke";"DPL-SOEST\Noortgate"
"6862";"37572138-bd05-11e4-b4a9-005056b90866";"DACHSER - Kempten";"2";"TK";"33006-TK";"33006";"21303";"<p><span style=""color:#003f59;font-family:Helvetica Neue, Helvetica, Arial, sans-serif;""><span style=""font-size:14px;background-color:#ffffff;"">E-Mail v. 11.09.17 - Vereinbarung zwischen DACHSER / REWE</span></span></p><p><span style=""color:#003f59;font-family:Helvetica Neue, Helvetica, Arial, sans-serif;""><span style=""font-size:14px;background-color:#ffffff;"">Pooling-Geb&uuml;hren: 2B-EUR-Palette, frei Haus (D) = 1,25 &euro;/Palette</span></span></p><p><span style=""color:#003f59;font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:#ffffff;"">R&uuml;ckgabeoption: k&ouml;rperliche Anlieferung in ganzen LKW-Ladungen: 0,19 &euro;/Palette!</span></p><p><span style=""color:#003f59;font-family:Helvetica Neue, Helvetica, Arial, sans-serif;""><span style=""font-size:14px;background-color:#ffffff;"">E-Mail v. 12.01.18 - Angebot DACHSER</span></span></p><p><span style=""color:#003f59;font-family:Helvetica Neue, Helvetica, Arial, sans-serif;""><span style=""font-size:14px;background-color:#ffffff;"">R&uuml;ckgabeoption: k&ouml;rperliche Anlieferung in ganzen LKW-Ladungen: 0,19 &euro;/Palette!</span></span></p><p><span style=""background-color:#ffffff;"">VK.: PWo / KB.: JK&auml;</span></p><h2><span style=""background-color:#ffffff;""><strong>DA141</strong></span><span style=""background-color:#ffffff;""></span></h2>";"$:TK:Dachser Kempten";"16";"DPL-SOEST\Hendrich";"25.02.2015 16:44:52";"DPL-SOEST\kleefeldt";"10.01.2019 16:11:51";"DACHSER SE Hauptniederlassung Kempten - Kempten";"Dachser Kempten";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\Wolting"
"7000";"6624d6bf-e1c9-11e4-bf4b-782bcb8fb99c";"Edeka - Berbersdorf ";"5";"HZL";"46311-HZL";"46311";"79628";"Kontoabstimmung: Repa-Tausch!";"$:HZL:Edeka Berbersdorf";"5";"DPL-SOEST\Schlicht";"13.04.2015 12:50:52";"DPL-SOEST\zubkova";"11.11.2019 16:43:24";"Edeka Handelsgesellschaft Nordbayern Sachsen Thüringen mbH - Berbersdorf/Striegistal";"Edeka Berbersdorf";"False";"False";"DPL-SOEST\zubkova";"";"DPL-SOEST\Schmal";"DPL-SOEST\Dolge"
"7042";"da18e4de-e82e-11e4-b365-005056b90866";"DACHSER - Willebroek";"2";"TK";"33007-TK";"33007";"21304";"<span style=""color:#003f59;font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:14px;background-color:#ffffff;""></span><h1><strong style=""font-size:1.5em;"">DA303</strong></h1><p>VK.: PWo / KB.: JK&auml;</p><p>s. Hauptkonto: 33006 - DACHSER, Kempten!</p>";"$:TK:Dachser Willebroek";"11";"DPL-SOEST\kleefeldt";"21.04.2015 16:01:06";"DPL-SOEST\kleefeldt";"10.01.2019 16:13:40";"DACHSER Belgium V.V./S.A. European Logistics - Willebroek";"Dachser Willebroek";"False";"False";"DPL-SOEST\losch";"6862";"DPL-SOEST\Kaese";"DPL-SOEST\Wolting"
"7178";"0188f8b9-0db6-11e5-8ced-005056b9304e";"BRITA - Taunusstein";"18";"F";"46172-F";"46172";"78649";"";"$:F:BRITA GmbH";"5";"DPL-SOEST\alsdorf";"08.06.2015 10:11:47";"DPL-SOEST\Kelbert";"04.12.2019 11:18:12";"BRITA GmbH  - Taunusstein";"BRITA GmbH";"False";"False";"DPL-SOEST\kolodziej";"";"DPL-SOEST\Kaese";"DPL-SOEST\Schroeter"
"7200";"ca21515e-1330-11e5-bf5c-782bcb8fb99c";"K + K - Gronau";"5";"HZL";"11580-HZL";"11580";"19871";"";"$:HZL:K + K Klaas & Kock";"4";"DPL-SOEST\Schlicht";"15.06.2015 09:49:14";"DPL-SOEST\Becker";"18.03.2019 11:44:50";"K + K Klaas & Kock - Gronau";"K + K Klaas & Kock";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"7413";"cbef4e25-52f3-11e5-82be-005056b9304e";"Radeberger - Frankfurt - Sachsenhausen";"2";"TK";"46837-TK";"46837";"83042";"<p>Bei Abrechnung der Freistellungsgeb&uuml;hr R&uuml;cksprache mit Maik Uhlenbrock halten, es gibt hier Besonderheiten (24.05.18, jsc)</p><p>Freistellungen &uuml;ber Sostmeier sind kostenfrei (chr. schr&ouml;ter)</p>";"$:TK:Radeberger Gruppe KG";"3";"DPL-SOEST\Vigna";"04.09.2015 12:57:56";"DPL-SOEST\Schulz";"19.12.2018 10:57:20";"Radeberger Gruppe KG  - Frankfurt - Sachsenhausen";"Radeberger Gruppe KG";"False";"False";"DPL-SOEST\Schulz";"";"DPL-SOEST\Uhlenbrock";"DPL-SOEST\Schroeter"
"7466";"ca7e5cbe-65a9-11e5-bb00-005056b9304e";"TK mit Freistellungskonto";"1";"GRP";"";"";"";"";"$:TK mit Freistellungskonto";"1";"DPL-SOEST\Schulte";"28.09.2015 08:26:03";"DPL-SOEST\Schulte";"28.09.2015 10:55:07";"TK mit Freistellungskonto";"TK mit Freistellungskonto";"False";"False";"";"";"";""
"7533";"78bdbb91-7bb2-11e5-9592-d4bed99be719";"Edeka - Lauenau";"5";"HZL";"46029-HZL";"46029";"77532";"";"$:HZL:Edeka - Lauenau";"2";"DPL-SOEST\schmidt";"27.10.2015 15:00:32";"DPL-SOEST\Kaergel";"25.05.2016 08:33:37";"Edeka Minden-Hannover Logistik-Service GmbH  - Lauenau";"Edeka - Lauenau";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"7543";"6f51af1c-b0e8-405b-bd40-cf75670a7849";"DIS";"1";"GRP";"";"";"";"Dispokonten";"$:DIS";"10";"DPL-SOEST\LAMA_Service";"28.10.2015 14:57:45";"DPL-SOEST\Schulz";"19.05.2017 16:43:30";"DIS";"DIS";"False";"False";"";"";"";""
"7760";"80276d45-a893-11e5-89fd-005056b90866";"GPL - Güney Paletten - Krefeld";"4";"DEP";"47095-DEP";"47095";"84479";"";"$:DEP:Güney Paletten Logistik";"34";"DPL-SOEST\larbi";"22.12.2015 11:05:17";"DPL-SOEST\koziol";"17.06.2019 12:44:30";"Güney Paletten Logistik Inh. Saban Güney - Krefeld";"Güney Paletten Logistik";"False";"False";"DPL-SOEST\koziol";"";"DPL-SOEST\Wawra";""
"7829";"b1a0404c-bab1-11e5-a30a-005056b9304e";"Henkell - Wiesbaden";"2";"TK";"54440-TK";"54440";"25631";"ACHTUNG! OETKERGRUPPE, UMBUCHUNGEN SIND INTERN ERST ZU KL&Auml;REN";"$:TK:Henkell & Co. Sektkellerei KG";"4";"DPL-SOEST\Hendrich";"14.01.2016 12:26:54";"DPL-SOEST\steinmark";"10.11.2017 11:06:08";"Henkell & Co. Sektkellerei KG  - Wiesbaden";"Henkell & Co. Sektkellerei KG";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Revinsek";"DPL-SOEST\Schroeter"
"7834";"f5b459e5-bb70-11e5-906a-005056b90866";"Molkerei Weihenstephan - Freising";"2";"TK";"40515-TK";"40515";"38583";"<p>M&uuml;ller Gruppe / Konditionen Sachsenmilch</p><p>&nbsp;</p><p><span style=""color:#ff3333;""><strong>!!! Umbuchungen immer im ext. Text wer umbucht !!!</strong></span><span style=""color:#ff3333;""><strong></strong></span></p>";"$:TK:Molkerei Weihenstephan GmbH & Co. KG";"4";"DPL-SOEST\Hendrich";"15.01.2016 11:15:54";"DPL-SOEST\Bock";"28.02.2019 13:39:31";"Molkerei Weihenstephan GmbH & Co. KG  - Freising";"Molkerei Weihenstephan GmbH & Co. KG";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Bock";"DPL-SOEST\Gerasch"
"7944";"1dc9f90f-dc92-11e5-97a8-005056b90866";"Hubert Hörndl Transporte - Forstinning";"7543";"DIS";"41598-DIS";"41598";"42108";"13.10.2017: Angebot Ankauf 4,60 &euro; nsc";"$:DIS:Hubert Hörndl Transporte GmbH";"1";"DPL-SOEST\Starkmann";"26.02.2016 15:06:29";"DPL-SOEST\schwarz";"13.10.2017 14:19:05";"Hubert Hörndl Transporte GmbH  - Forstinning";"Hubert Hörndl Transporte GmbH";"False";"False";"DPL-SOEST\Schwarz";"";"DPL-SOEST\Schwarz";"DPL-SOEST\Trojan"
"8106";"f0950773-0b88-11e6-bed7-923eb5c6f859";"Edeka - Stendal";"5";"HZL";"38900-HZL";"38900";"21858";"";"$:HZL:Edeka Handelsgesellschaft mbH";"1";"DPL-SOEST\Schlicht";"26.04.2016 10:39:11";"DPL-SOEST\Kaergel";"25.05.2016 08:33:57";"Edeka Handelsgesellschaft mbH  - Stendal";"Edeka Handelsgesellschaft mbH";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Schmal";"DPL-SOEST\Dolge"
"8111";"0c05337e-0bbe-11e6-85d2-005056b90866";"Offene LTV Vorgänge";"2";"GRP";"";"";"";"";"$:TK:OV";"1";"DPL-SOEST\Schulte";"26.04.2016 16:49:16";"DPL-SOEST\Schulte";"27.11.2017 15:21:51";"Gruppenkonto für Konten mit offenen LTV Vorgängen";"OV";"False";"False";"";"";"DPL-SOEST\Zaerle";""
"8489";"1d28b396-8b8b-11e6-b32b-005056b90866";"DACHSER SE - Kempten";"17";"A";"33006-A";"33006";"21303";"";"$:A:DACHSER SE";"3";"DPL-SOEST\Kelbert";"06.10.2016 08:07:09";"DPL-SOEST\kleefeldt";"10.01.2019 16:16:54";"DACHSER SE Hauptniederlassung Kempten - Kempten";"DACHSER SE";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\Wolting"
"8523";"04abfb06-9a8b-11e6-bcab-005056b90866";"FRONERI Schöller - Nürnberg";"2";"TK";"47742-TK";"47742";"87749";"<p>Umbuchung vom Konto 28886. Der Kunde hat umfirmiert und hat eine neue USt-Id-Nr.!</p><p>&nbsp;</p><p>vormals Nestl&eacute;, seit dem 01.04.2017 FRONERI Sch&ouml;ller GmbH</p>";"$:TK:FRONERI";"5";"DPL-SOEST\Hendrich";"25.10.2016 10:14:16";"DPL-SOEST\kleefeldt";"18.01.2019 11:26:54";"FRONERI Schöller GmbH  - Nürnberg";"FRONERI";"False";"False";"DPL-SOEST\moor";"";"DPL-SOEST\Uhlenbrock";"DPL-SOEST\Schroeter"
"9504";"1e4ac0d3-bb88-11e6-ac18-005056b90866";"Pal. Neubeeren - Großbeeren";"4";"DEP";"41550-DEP";"41550";"41821";"";"$:DEP:Palettenhandel Neubeeren";"0";"DPL-SOEST\Kling";"06.12.2016 08:46:39";"";"";"Palettenhandel Neubeeren M.H. Savun - Großbeeren";"Palettenhandel Neubeeren";"False";"False";"DPL-SOEST\frielinghaus";"";"";""
"9525";"bfafda91-c210-11e6-bc4d-005056b9304e";"Entsorgung - DPL";"11";"AWD";"40429-AWD-E";"40429";"22110";"In dieses Konto geh&ouml;rt ausschlie&szlig;lich die Entsorgung von DD-Paletten. Bei R&uuml;ckfragen bitte an die Beschaffung (Jan Remken/Ralf Wawra) wenden.";"$:AWD:Entsorgung";"1";"DPL-SOEST\Hendrich";"14.12.2016 16:19:48";"DPL-SOEST\Hendrich";"14.12.2016 16:54:19";"Entsorgung - DPL";"Entsorgung";"False";"False";"DPL-SOEST\Hendrich";"";"DPL-SOEST\Remken";""
"9586";"107072bd-d24c-11e6-9a15-005056b90866";"DACHSER SE - Neufahrn";"2";"TK";"41501-TK";"41501";"41537";"<p>seit 01.10.2016 kein Teil mehr der Niederlassung M&uuml;nchen</p><h2><strong>DA125</strong></h2>&nbsp;";"$:TK:DACHSER SE";"3";"DPL-SOEST\Pluempe";"04.01.2017 08:04:42";"DPL-SOEST\kleefeldt";"10.01.2019 16:11:43";"DACHSER SE  - Neufahrn";"DACHSER SE";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\Wolting"
"9633";"7b9b8d97-de5a-11e6-9ab9-005056b90866";"DACHSER - Memmingen (Cargoplus Food)";"2";"TK";"47919-TK";"47919";"88526";"<p><strong>Umgezogen von Ungerhausen nach Memmingen (eigener Standort)&nbsp;</strong></p><p>(Fr&uuml;her Standort Dachser Ungerhausen)</p>";"$:TK:DACHSER SE & Co. KG";"6";"DPL-SOEST\Pluempe";"19.01.2017 16:18:11";"DPL-SOEST\losch";"08.07.2019 08:49:51";"DACHSER SE & Co. KG Cargoplus - Ungerhausen";"DACHSER SE & Co. KG";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\hartmann"
"9744";"f78fbb1e-03e6-11e7-bf5e-782bcb8fb99c";"Edeka - Viersen";"5";"HZL";"48026-HZL";"48026";"89096";"<p><span style=""text-decoration:underline;""><strong>Info f&uuml;r Verwaltung (HZL-Gruppe):</strong></span></p><p>DD - Defektquote: 20 %</p>";"$:HZL:Edeka-Viersen";"3";"DPL-SOEST\Schlicht";"09.03.2017 12:54:56";"DPL-SOEST\Schulz";"11.09.2019 11:12:02";"Edeka Handelsgesellschaft Rhein-Ruhr mbH  - Viersen";"Edeka-Viersen";"False";"False";"DPL-SOEST\Schulz";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"9806";"dedf6e32-151b-11e7-b168-005056b90866";"Nordfrost - Schortens";"2";"TK";"32989-TK";"32989";"21301";"<p>Achtung - im Konto muss immer ein Guthaben von 20 % des Volumens stehen (40 Tsd. EP)&nbsp;</p><p>-&gt; Freistellungen nur bei Guthaben von 40.495 </p><p><strong>alle Depotabgaben die &uuml;ber Nordfrost reinkommen direkt vorl&auml;ufig auf Dr. Oetker buchen.</strong></p><p><strong>Ladungsweise Anlieferung von Paletten an einer mit DPL abgestimmten Destination zu 0,19 &euro; / DDP</strong></p><p><strong>23.11.18 / Mail Peter Preis per 01.12.18:&nbsp;</strong></p><p><strong>&nbsp;</strong></p><h4><span style=""color:#000000;background-color:#ff3366;""><strong>Vorg&auml;nge von Nordfrost an Dani</strong></span><br /><span></span><br /></h4><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 1A fH: &euro; 2,59</span></p><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 1A aLa: &euro; 2,10</span></p><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 2A fH: &euro; 2,39</span></p><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 2A aLa: &euro; 1,90</span></p><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 2B fH: &euro; 1,30</span></p><p><span lang=""EN-US"" style=""font-size:11.0pt;"">EUR 2B aLa: &euro; 0,55</span></p><p>&nbsp;</p>";"$:TK:Nordfrost GmbH & Co. KG";"12";"DPL-SOEST\Hendrich";"30.03.2017 09:38:40";"DPL-SOEST\Kaergel";"23.07.2019 10:48:42";"Nordfrost GmbH & Co. KG  - Schortens";"Nordfrost GmbH & Co. KG";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Eulentrop";"DPL-SOEST\Wolting"
"9823";"208f82d3-19cb-11e7-bf67-782bcb8fb99c";"Edeka Südbayern Logistik GmbH - Eching";"5";"HZL";"48077-HZL";"48077";"89384";"";"$:HZL:Edeka Südbayern - Eching";"3";"DPL-SOEST\Schulz";"12.04.2017 11:05:13";"DPL-SOEST\Becker";"10.07.2018 13:13:05";"EDEKA Südbayern Logistik GmbH - Eching";"Edeka Südbayern - Eching";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"9843";"376bfd0c-2a4b-11e7-bf69-782bcb8fb99c";"REWE - Berlin";"5";"HZL";"48075-HZL";"48075";"89372";"";"$:HZL:REWE Markt GmbH";"2";"DPL-SOEST\Schlicht";"26.04.2017 10:15:49";"DPL-SOEST\kemper";"25.07.2018 15:14:07";"REWE Markt GmbH Logistik Vollsortiment - Berlin";"REWE Markt GmbH";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"9940";"da46b0c3-4cea-11e7-8bd1-005056a5b731";"DACHSER Luxembourg ";"2";"TK";"48182-TK";"48182";"90029";"<h2><strong>DA059</strong></h2>";"$:TK:DACHSER Luxembourg S.à.r.l.";"7";"DPL-SOEST\Pluempe";"09.06.2017 10:08:43";"DPL-SOEST\kleefeldt";"10.01.2019 16:10:40";"DACHSER Luxembourg S.à.r.l. Succursale Grevenmacher - Grevenmacher";"DACHSER Luxembourg S.à.r.l.";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\Wolting"
"9950";"7dad9336-566f-11e7-a90f-005056a5b731";"Hans Luy - Föhren";"4";"DEP";"48200-DEP";"48200";"90141";"<p>Info in Absprache mit Jan Remken und Daniel Drengk:</p><p>Depotbelege werden laut anliefernden LKW-Fahrer erstellt und im nachhinein sortiert, daher die unterschiedlichen Qualit&auml;tsbuchungen beim Kunden und Depot</p><p>Repa beim Kunden bleibt bestehen laut Beleg!</p>";"$:DEP:Hans Luy";"3";"DPL-SOEST\kleefeldt";"21.06.2017 12:50:51";"DPL-SOEST\kleefeldt";"09.10.2017 10:48:53";"Hans Luy Transporte und Spedition GmbH & Co. KG - Föhren";"Hans Luy";"False";"False";"DPL-SOEST\moor";"";"DPL-SOEST\Bock";"DPL-SOEST\Noortgate"
"10019";"56c2a46c-7299-11e7-bf73-782bcb8fb99c";"Metro - Kirchheim";"5";"HZL";"48249-HZL";"48249";"90492";"Abholungen DD-Paletten mit Defektquote von 25% buchen.";"$:HZL:Metro - Kirchheim";"5";"DPL-SOEST\Schlicht";"27.07.2017 11:41:13";"DPL-SOEST\Kaergel";"05.07.2019 11:51:03";"METRO LOGISTICS Germany GmbH BKZ 8823 - Kirchheim an der Weinstraßeirchheim";"Metro - Kirchheim";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"10098";"db37d4d1-8bf6-11e7-bf7f-782bcb8fb99c";"METRO - Marl B";"5";"HZL";"48306-HZL";"48306";"90880";"";"$:HZL:METRO LOGISTICS Germany GmbH";"4";"LHM";"28.08.2017 17:30:16";"DPL-SOEST\Kaergel";"18.09.2018 11:44:24";"METRO LOGISTICS Germany GmbH BKZ 8821 / Gebäude B - Marl";"METRO LOGISTICS Germany GmbH";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"10135";"cea00d61-a1c2-11e7-bf82-9f52194783eb";"Kaes - Mauerstetten";"5";"HZL";"31219-HZL";"31219";"21041";"Kein OPMS";"$:HZL:Kaes - Mauerstetten";"2";"DPL-SOEST\Schlicht";"25.09.2017 09:33:28";"DPL-SOEST\Schulz";"24.10.2018 13:22:11";"Georg Jos. Kaes GmbH Hr. Kraus - Mauerstetten";"Kaes - Mauerstetten";"False";"False";"DPL-SOEST\Schulz";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"10174";"08e2ad5b-ad84-11e7-ad66-005056a51cc5";"DACHSER SE - Überherrn";"17";"A";"10357-A";"10357";"19838";"";"$:A:DACHSER SE";"2";"DPL-SOEST\Kelbert";"10.10.2017 08:27:13";"DPL-SOEST\kleefeldt";"10.01.2019 16:17:06";"DACHSER SE Logistikzentrum Saarland - Überherrn";"DACHSER SE";"False";"False";"DPL-SOEST\losch";"";"DPL-SOEST\Kaese";"DPL-SOEST\hartmann"
