Id,RefLmsAddressNumber,Lat,Lng,Street1,PostalCode,City,CountryId
23958,88888,48.62960349999999,9.0334565,"Porschestr., 8",71093,Weil im Schönboch,1
23959,88889,51.33732999999999,7.39859,Neue Straße 19 - 21,58135,Hagen,1
23960,88893,52.8281875,15.8396575,Transportowa 7,66-530,Drezdebko,5
23961,88943,50.050431,19.979316,Portowa 22A,30-709,Kraków,1
23962,88944,51.6882295,8.7152057,Pamplonastr. 25,33106,Paderborn,1
23963,89000,52.395792,16.749095,Grabowa 4,62-070,Dabrowa,5
23964,89006,48.9272,9.197289999999999,Uhlandstr. 17,71691,Freiberg am Neckar,1
23965,89007,51.1196428,6.6924582,Gubisrather Str. 19,41516,Grevenbroich,1
23966,89008,51.64170600000001,15.134838,Plac Inwalidow 9,68-200,Zary,5
23967,89009,50.976999,7.036052799999999,Sigwin Str. 39,51061,Köln,1
23968,89010,51.5301091,7.7096925,Max-Planck-Str. 19C,59423,Unna,1
23969,89011,54.12635599999999,12.1581572,Gielandstr. 5,18147,Rostock,1
23970,89012,45.8664545,15.796749,Ullica Antuna Mihanovica 32,10290,Zapresic,26
23971,89013,50.8684729,20.654659,Sandomierska 170A,25-324,Kielce,5
23972,89014,50.85280059999999,6.0149602,Drievogelstraat 136,6466GR,Kerkrade,8
23973,89015,49.15864999999999,9.220279999999999,Hans-Seyfer-Str. 41-45,74076,Heilbronn,1
23974,89016,48.3336929,14.6202401,Badgraben 5,4284,Tragwein,3
23975,89017,52.55294869999999,9.7818004,An der Autobahn 9,30900,Wedemark,1
23976,89018,51.6246764,5.275542,Bergenshuizensestr. 9,5262LL,Vught,8
23977,89019,53.437436,14.4155,Sloneczny Sad 4a,72-002,Doluje,5
23978,89020,49.9637451,9.083425000000002,Industriestr. 20-22,63811,Stockstadt,1
23979,89021,51.1115109,17.0007979,Robotnicza 72F/110,53-608,Wroclaw,5
23980,89022,52.41542,9.59544,Bergstr. 8,30823,Garbsen,1
23981,89023,51.94981,7.650357800000001,Lütkenbecker Weg 10,48155,Münster,1
23982,89024,50.0389265,8.5329921,Flughafen Frankfurt Geb. 454 Frachtzentrum,60549,Frankfurt,1
23983,89025,51.39928399999999,21.135139,Swietego Waclawa 8,26-600,RADOM,5
23984,89026,47.4711921,15.3589754,Bundesstr. 3,8642,St. Lorenzen / Mzt,3
23985,89027,50.024767,8.5771471,Flughafen Frankfurt Main Geb. 556 B Cargo City Süd,60549,Frankfurt am Main,1
23986,89028,51.8352169,6.6154877,Neutorplatz 4,46395,Bocholt,1
23987,89029,48.3033562,8.5758312,Neckarstr. 45,78727,Oberndorf,1
23988,89030,54.5348768,17.7549759,Krzywoustego 1/224,84-300,Lebork,5
23989,89031,50.80229509999999,12.9472966,Bernsdorfer Str. 291,09125,Chemnitz,1
23990,89032,52.14303899999999,8.7009788,Alte Heerstr. 4,32049,Herford,1
23991,89033,50.0975465,8.597057099999999,Ahornstr. 73,65933,Frankfurt/Main,1
23992,89034,53.0737815,14.2508693,Werner-Seelenbinder-Str. 2,16303,Schwedt,1
23993,89035,47.9821792,18.1544251,Soltesovej 4,940 01,Nove Zamky,15
23994,89036,49.4226782,13.1300304,Cerníkov 37,345 06,Kdyne,7
23995,89037,49.55540490000001,15.9474994,Jihlavska 1007/2,59101,Zdar nad Sazavou,7
23996,89038,50.55046,8.479199999999999,Braunfelser Str.46,35578,Wetzlar,1
23997,89039,51.5377982,7.4589519,Burgweg 38,44145,Dortmund,1
23998,89040,51.9551419,15.484712,Dekoracyjna 1C,65-155,Zielona Góra,5
23999,89041,50.83942,6.0735753,Mühlenbachstr. 11,52134,Herzogenrath,1
24000,89042,52.27316,13.35187,Dorfaue 8,14974,Ludwigsfelde OT Groß Schulzendorf,1
24001,89043,51.48130459999999,7.2067038,Alleestr. 70,44793,Bochum,1
24002,89044,53.86902,11.53252,Dorfstr. 1,23970,Rüggow,1
24003,89045,53.0190382,8.7808558,Rodendamm 33,28816,Stuhr,1
24004,89046,53.17793,8.48817,Camper Str. 8,27804,Berne,1
24005,89047,52.3605039,14.5384886,Goepelstr. 90b,15234,Frankfurt (Oder),1
24006,89048,47.9826719,16.2998331,Rosa Jochmann-Gasse 15,2512,Oeynhausen,3
24007,89049,53.0792589,14.3156756,Kuhheide 34,16303,Schwedt,1
24008,89050,52.1745296,8.6735382,Dieselstr.3,32584,Löhne,1
24009,89051,46.8897185,16.4864553,Fö u. 56,9932,Viszák,17
24010,89052,49.9550721,7.107637899999999,Rißbacher Str. 45,56841,Traben Trarbach,1
24011,89053,53.02067,8.87617,Bahnweg 6,28844,Wehye,1
24012,89054,49.3886252,11.0529538,Preßburger Str. 7,90451,Nürnberg,1
24013,89055,53.5165061,10.0548811,Peutestr. 67,20539,Hamburg,1
24014,89056,52.36663,9.69343,Am Lindener Hafen 13,30453,Hannover,1
24015,89057,49.2477449,8.9009696,Im Tal 11,74889,Sinsheim,1
24016,89058,50.6230731,7.016122699999999,Wormersdorfer Straße 22-26,53340,Meckenheim,1
24017,89059,47.7574,10.31743,Dieselstr. 18,87437,Kempten,1
24018,89060,51.4438544,7.094256400000001,Ofterdingenstr. 52,45279,Essen- Steele,1
24019,89061,45.9283576,13.6400285,Mednarodni 2,5290,Sempeter pri Gorici,16
24020,89062,51.1096744,9.551982299999999,Industriegebiet Pfieffewiesen,34212,Melsungen,1
24021,89063,50.81518459999999,8.2767085,Steitzbach 11,35708,Haiger,1
24022,89064,51.61191890000001,7.477045,Frydagstraße 4,44536,Lünen,1
24023,89065,45.24570900000001,19.7308901,Rade Kondica 207,21410,Futog,22
24024,89066,53.0369369,18.629914,Chrobrego 127,87-100,Torun,5
24025,89067,52.6438261,16.8178713,Powstancow Wlkp. 42/10,64-600,Oborniki,5
24026,89068,48.84793,8.36802,Vogesenstr. 16,76571,Gaggenau- Bad Rotenfels,1
24027,89069,51.7148994,14.3185165,Sachsendorfer Str. 2c,03051,Cottbus,1
24028,89070,51.5790478,8.1440834,Sassendorfer Weg 19,59494,Soest,1
24029,89071,51.81156,6.54439,Schlavenhorst 81,46395,Bocholt,1
24030,89072,51.48913,8.0425,Bachstraße 7,59519,Möhnesee,1
24031,89073,51.8103333,7.0685327,Weskerhok 13a,48734,Reken 3,1
24032,89074,56.8135546,24.6008756,Brivibas Str. 4b,5001,"Ogre, Ogres nov.",27
24033,89075,52.4585648,13.4007626,Komturstrasse 58-62,12099,Berlin-Tempelhof,1
24034,89076,52.41802999999999,13.2860099,Billy-Wilder-Promenade-40,14167,Berlin-Steglitz,1
24035,89077,47.4649426,9.7227129,Industriestraße 35,6923,Lauterach,3
24036,89078,52.7369339,7.561920399999999,Kolpingstr. 36,49774,Lähden,1
24037,89079,51.4033204,8.0907939,Dorfstr. 10,59823,Arnsberg,1
24038,89080,50.9760243,13.942629,Lohmener Str. 13,01796,Pirna,1
24039,89081,50.0822863,14.4519698,Kubelikova 1224/42,13000,Prag,7
24040,89082,45.7785686,12.0028411,Via Mazzini 79,31031,CAERANO DI SAN MARCO,9
24041,89083,50.8783418,12.1671399,An der Marktbrücke 6,07554,Korbußen,1
24042,89084,52.614026,14.623888,Topolowa 5,66-470,Kostrzyn nad Odra,5
24043,89085,51.1839429,7.2465478,Hildegardstr. 5,42897,Remscheid,1
24044,89086,50.86974,6.75693,Heisenbergstr. 3-9,50169,Kerpen- Türnich,1
24045,89087,52.5357604,16.9797752,ul. Poznanska 1 Bolechowo k. Poznania,62-005,Owinska,5
24046,89088,54.4437625,23.2509024,Jungenu km.,69318,Kalvarijos sav..,21
24047,89089,50.9992527,4.1288054,Brusselsesteenweg 32 - bus 0101,9280,Lebbeke,10
24048,89090,50.3721298,17.3614652,NOWY SWIÊTÓW 97,48-330,Nowy Swietow,5
24049,89091,47.2492286,18.8340754,"Ráckeresztúr, hrsz.078/24",2465,Ráckeresztúr,17
24050,89092,51.7189492,9.0183579,Diekbrede 16,33014,Bad Driburg,1
24051,89093,51.7624782,14.1597895,Gewerbegebiet Krieschow,03099,Kolkwitz - Krieschow,1
24052,89094,49.6931196,9.847875199999999,Röckerstraße 17,97271,Kleinrinderfeld,1
24053,89095,51.735088,18.211096,KOSCIUSZKI 32,62-840,KOZMINEK,5
24054,89096,51.65893,8.049479999999999,Gewebegebiet Rommersch 22,59510,Lippetal - Lippborg,1
24055,89097,48.51721,12.77401,Döttenau 5,94424,Arnstorf,1
24056,89098,52.33718760000001,14.5419191,Fürstenberger Str. 39,15232,Frankfurt Oder,1
24057,89099,51.1489985,14.985574,Wilhelmsplatz 12,02826,Görlitz,1
24058,89100,51.1366623,14.798132,Bahnhofstr. 13,02894,Reichenbach O/L,1
24059,89101,48.0214772,14.1256173,Krift 16,4550,Kremsmünster,3
24060,89102,51.38123,6.93717,Im Teelbruch 134a,45219,Essen,1
24061,89103,52.3700071,6.645576699999999,Plesmanweg 9,7602KM,Almelo,8
24062,89104,49.9877432,8.2813489,Weidmannstr. 81 A,55131,Mainz,1
24063,89105,48.63971249999999,9.4653349,Finkenweg 6,73230,Kirchheim - Teck,1
24064,89106,53.5577583,9.989707899999999,Colonaden 51,20354,Hamburg,1
24065,89107,50.90838,6.35807,Gereonstrasse 15,52428,Jülich,1
24066,89108,50.83835,10.67141,Straße am Hirzberg 38,99887,Georgenthal,1
24067,89109,49.76486,9.54138,Würzburgerstr. 60,97877,Wertheim,1
24068,89110,54.1354965,12.2936315,Werkstr.,18184,Poppendorf,1
24069,89111,48.615129,10.7272869,Feldbach 1,86647,Buttenwiesen,1
24070,89112,48.63203,9.51882,Brunnenstraße 16,73271,Holzmaden,1
24071,89113,51.2850721,9.5343696,Justus-Liebig-Str. 16,34253,Lohfelden,1
24072,89114,51.44814299999999,12.2344064,Rumplerstr. 1,04435,Schkeuditz,1
24073,89115,51.4454959,10.444369,Hauptstr. 28,37339,Haynrode,1
24074,89116,52.3014741,8.0007805,Atterstraße 133,49090,Osnabrück,1
24075,89122,50.7374416,2.2859433,22 avenue Léon Blum,62510,Arques,2
24076,89123,53.4912888,10.1125789,Dwengerkamp 5,21035,Hamburg,1
24077,89124,51.4115642,19.6647676,ul. Slowackiego 129a/11,97-300,Piotrkow Trybunalski,5
24078,89130,50.315135,17.3657699,Prusa 10,48-340,Glucholazy,5
24079,89199,48.3898653,15.9197659,Donaufeldgasse 3,3462,Frauendorf,3
24080,89200,53.57461,9.937660000000001,Große Bahnstraße 11 - 25,22525,Hamburg,1
24081,89201,50.1269903,11.7161014,Tennersreuth 7,95236,Stammbach,1
24082,89202,47.9956261,13.6814611,Vöcklabrucker Str. 13,4844,Regau,3
24083,89203,45.7481101,15.885849,Povrtlarska 14,10251,Hrvatski Leskovac,26
24084,89204,50.164317,12.6381497,Bergmannova 133,35604,Dolní Rychnov,7
24085,89213,51.846311,16.5526339,Swieciechowska 47,64100,LESZNI,5
24086,89214,51.9443942,8.5736475,Innstraße 30,33689,Bielefeld,1
24087,89215,50.8095941,6.6547733,Gewerbepark 11,52388,Nörvenich,1
24088,89216,49.99475049999999,8.223396,Isaac-Fulda-Allee 1,55124,Mainz,1
24089,89217,51.9702741,8.213454,Heinrich-Heine-Str. 30,33428,Harsewinkel,1
24090,89218,51.759907,8.059836800000001,Zementstr.128,59269,Beckum,1
24091,89219,52.1859306,16.2457327,Wioska 43A,64-308,Jablonna,5
24092,89220,52.1942641,18.3035182,Leœna 56 BrzeŸno,62-513,Krzymow,5
24093,89221,51.507633,18.111253,W. Witosa 11,63-520,Grabow nad Prosna,5
24094,89222,52.209205,16.817585,Wspólna 11,62-053,Druzyna,5
24095,89230,52.60426,8.21609,Rotbusch 7,49439,Mühlen,1
24096,89231,54.3487654,18.6607652,ul. Szafarnia 10,80-755,Gdansk,5
24097,89232,49.9571272,6.526779400000001,Brauereistr. 18,54634,Bitburg,1
24098,89233,51.0117302,6.5796896,Gottlieb-Daimler-Straße 3,50181,Bedburg,1
24099,89318,52.460758,15.1197002,LIPOWA 27,69-200,Sulecin,5
24100,89319,51.4425722,6.911399599999999,Nibelungenweg 50,45473,Mülheim,1
24101,89320,50.03636900000001,21.417087,POLNA 52 B,39-200,Debica,5
24102,89321,49.8715455,22.8069748,Jana Pawla II 23,37-716,Orly,5
24103,89322,51.39919339999999,7.213081799999999,Zum Ludwigstal 41,45527,Hattingen,1
24104,89333,52.3839244,12.6159347,Rietzer Berg 1,14797,Damsdorf / Kloster Lehnin,1
24105,89334,48.18472999999999,11.38956,Industriestraße 44b,82194,Gröbenzell,1
24106,89440,52.7357349,15.2044991,Mysliborska 21/11,66400,Gorzow Wlkp.,5
24107,89441,53.6615512,9.9857844,Gutenbergring 31,22848,Norderstedt,1
24108,89442,52.3798,15.665082,Bukowiec 150,66-300,Miedzyrzecz,5
24109,89443,53.23052,8.20033,Südender Straße 76,26180,Rastede,1
24110,89444,47.9205643,8.1932036,Im Bildstöckle 27,79822,Titisee-Neustadt,1
24111,89445,51.3134337,9.5471851,Am Wackelstein 10,34266,Niestetal,1
24112,89446,48.1508066,11.5492122,Thorwaldsenstr. 15-17,80335,München,1
24113,89447,54.1755576,16.1816156,Slowianska 17,75-846,Koszalin,5
24114,89454,50.2807699,19.60608,Olewin 50H,32-300,Olkusz,5
24115,89455,52.98533,8.69929,Harpstedterstr. 99,28816,Stuhr,1
24116,89456,51.91061,8.71201,Imkerweg 37,32832,Augustdorf,1
24117,89457,53.445963,14.5406591,Ksiecia Barnima III Wielkiego 12/4,71-437,Szczecin,5
24118,89458,51.1706963,6.85834,Nürnberger Str. 27,40599,Düsseldorf,1
24119,89459,52.2058435,21.0379149,Stepinska 22/30,00-739,Warszawa,5
24120,89501,51.0127743,5.7056692,Bekaertlaan z/n,3650,Dilsen- Stokkem,10
24121,89502,54.6821445,25.2517601,M.K.Curlionio 84B-54,03100,Vilnius,21
24122,89503,52.6946687,13.6231131,Albertshofer Chaussee,16321,Bernau,1
24123,89504,51.2175739,16.4880791,Klonowa 6b/7,55-320,Malczyne,5
24124,89505,49.9934502,8.3312259,Haagweg 10,65462,Ginsheim - Gustavsburg,1
24125,89521,51.41232,7.843289999999999,Bieberkamp 50,58710,Menden,1
24126,89522,50.43040999999999,8.735909999999999,Bergstraße 3A,35519,Rockenberg,1
24127,89523,49.4508344,11.0227532,Leyher Str. 107,90431,Nürnberg,1
24128,89524,42.4267389,25.6318976,Sv.Sv.Kiril i Metodij 3,6000,Stara Zagora,14
24129,89525,56.93827349999999,24.0579648,Margrietas 7,1046,Riga,27
24130,89526,51.8747731,6.263896799999999,Industriestraat 10,7041,KJ`s-Heerenberg,8
24131,89539,51.3823058,7.506147599999998,Werkzeugstr. 17,58093,Hagen,1
24132,89540,53.39432979999999,18.3849496,BYDGOSKA 1,86-100,BYDGOSKA 1,5
24133,89541,52.25937700000001,13.5482683,Am Ostbahnhof 04,15749,Mittenwalde,1
24134,89542,50.35079690000001,20.0256245,Ogrodowa 19a,32-200,Miechow,5
24135,89543,54.281771,10.1544505,Bunsenstraße 26,24145,Kiel,1
24136,89544,52.41483,9.7334,Vahrenwalder Str.265 A,30179,Hannover,1
24137,89545,48.6087339,18.4905386,Horná Ves,97248,Horna Ves,15
24138,89546,45.8020743,15.8863722,Ulica Marije Radic 2,10090,Zagreb,26
24139,89547,48.6886821,9.0029865,Bahnhofspassage 2,71034,Böblingen,1
24140,89551,54.6523581,25.1517903,Kirtimu 2,02300,Vilnius,21
24141,89554,51.782376,17.107151,Kosciuszkowo 2,63-830,Pepowo,5
24142,89555,49.4608457,8.292297699999999,Hauptstrasse 4,67136,Fußgönheim,1
24143,89556,54.23417749999999,18.6236865,Dekarska 34,83-031,Rusocin,5
24144,89562,51.19354999999999,7.354059899999999,Am Kattenbusch 24,42477,Radevormwald,1
24145,89563,52.084007,16.663723,Dezyderego Chlapowskiego 13,64000,Koscian,5
24146,89566,53.416233,14.532642,Dabrowskiego 38/40 pok.606,70-100,Szczecin,5
24147,89607,46.67386,24.645593,PRICIPALA NR 445,547280,Gornesti,23
24148,89608,50.254286,18.055089,Wyzwolenia 1,47-280,Pawlowiczky,5
24149,89609,53.0384997,7.4440773,Birkenallee 135,26871,Papenburg,1
24150,89610,51.81086,11.85553,Straße des Sozialismus 19,06429,Nienburg,1
24151,89611,50.169567,6.3487611,Im Scheid 1,54597,Pronsfeld,1
24152,89612,51.70942789999999,12.2681424,Ladestr. 4,06779,Raguhn,1
24153,89613,52.0857,7.98129,Zum Sandknapp 4,49219,Glandorf,1
24154,89614,53.93988119999999,10.852611,Zum Hafenplatz 1,23570,Lübeck,1
24155,89615,51.7604056,8.0298783,Münsterkamp 5,59269,Beckum,1
24156,89616,52.72208240000001,15.4322268,"Stare Polichno, Sportowa 5F",66-431,Santok,5
24157,89617,42.9136074,23.8075162,Progres 1,2140,Botevgrad,14
24158,89618,52.6619707,16.8350975,Staszica 37,64-600,Oborniki,5
24159,89619,52.4126542,16.9030939,Dabrowskiego 54/5,60-522,Poznan,5
24160,89620,51.1653531,14.9674943,Am Klinikum 7,02828,Görlitz,1
24161,89621,50.02571440000001,22.3320424,Markowa 133a,37-120,Markowa,5
24162,89622,52.279945,16.702875,Poznanska 3\1,62-060,Steszew,5
24163,89623,53.05006650000001,21.592286,Wiejska 103,07-410,Ostroleka,5
24164,89624,47.6793516,13.1063589,Vogelwaidtweg 2,5400,Hallein,3
24165,89625,51.29170449999999,9.52201,Liegnitzer Str. 34,34123,Kassel,1
24166,89626,53.13975379999999,8.2522567,Holler Landstrasse 85,26135,Oldenburg,1
24167,89627,52.24993600000001,21.0635769,Minska 63a,00-001,Warszawa,5
24168,89628,52.812797,15.756324,"TRZEBICZ,POZNANSKA 43",66-530,Drezdebko,5
24169,89629,54.27488,10.1602999,Bunsenstraße 1d,24145,Kiel,1
24170,89630,50.665596,17.924253,ul Krakowska 28A,45-018,Opole,5
24171,89631,52.1157901,11.595949,Fichtestraße 15,39112,Magdeburg,1
24172,89632,50.2469739,18.6603499,ul. Urodzajna 16,44-141,Gliwice,5
24173,89633,50.432273,17.3604239,hajduki nyskie 151,48-304,Nysa,5
24174,89634,49.164321,16.629745,Kaštanová 141 b,61900,Brno,7
24175,89635,52.045734,23.1178924,Janowska 70 C,21-500,Biala Podlaska,5
24176,89636,52.3523603,7.9716223,Hullerweg 19,49134,Wallenhorst,1
24177,89637,51.8504622,13.9003675,Alte Schulstr. 10,03222,Lübbenau,1
24178,89638,54.7187767,25.3018914,Kareiviu g. 19-178,09133,Vilnius,21
24179,89639,51.1316722,17.5354336,Klonowa 8,56-420,Bierutow,5
24180,89640,53.439364,14.4769939,Waleriana Lukasinskiego 116,71-215,Szczecin,5
24181,89641,51.2902968,6.549451299999999,Nirostastrasse 3,47807,Krefeld,1
24182,89642,51.85312,8.03552,Nordring 3-5,59320,Ennigerloh,1
24183,89643,51.5597,8.52866,Oberer Westring 9,33142,Büren,1
24184,89644,50.0909723,9.0461382,Röntgenstraße 4,63755,Alzenau,1
24185,89645,53.4007489,10.9197721,Neu Banziner Str. 14 a,19260,Banzin,1
24186,89646,51.19057859999999,6.4514703,Volksgartenstr. 123,41065,Mönchengladbach,1
24187,89647,54.6391248,25.2663339,Metalo g. 9,02190,Vilnius,21
24188,89648,51.7161813,9.1796577,Nieheimer Straße 9,33034,Brakel,1
24189,89649,48.82059,9.098799999999999,Heimsheimer Straße 39,70499,Stuttgart,1
24190,89650,51.9205931,7.184628699999999,Erlenweg 144.-146,48653,Coesfeld,1
24191,89651,51.3240005,15.4268172,Tomis³aw 16A,59724,Osiecznica,5
24192,89652,49.1797312,9.1264801,Car-Zeiss-Str. 15,74078,Heilbronn,1
24193,89653,50.8985205,13.0582287,Frankenberger Str. 7,09669,Frankenberg OT Mühlbach,1
24194,89655,51.04872,6.4114,Landstr. 2a,41812,Erkelenz,1
24195,89656,49.92643,8.94932,Sickenhöfer Str. 4,64832,Babenhausen,1
24196,89657,51.77710889999999,13.621633,Walddrehna Hauptstraße 26,15926,Heideblick,1
24197,89658,49.4171098,8.5407791,Marie-Curie-Str. 24,68219,Mannheim,1
24198,89659,52.33226990000001,17.1905225,ul. LIPOWA 28,63-005,Kleszczewo,5
24199,89660,51.16785669999999,6.9352253,Postfach 565,40705,Hilden,1
24200,89661,53.14648,11.00346,An der Dorfmark 1,29456,Hitzacker,1
24201,89662,50.3337983,7.232941899999999,Kottenheimer Weg 16,56727,Mayen,1
24202,89663,50.97399240000001,14.2794082,Lange Straße 57,01855,Sebnitz,1
24203,89664,52.3166891,16.1380782,ul. Poznanska 27/1,64300,Nowy Tomysl,5
24204,89665,48.5767726,8.9277508,Fichtenbergstr. 2/1,71083,Herrenberg,1
24205,89666,52.22240679999999,13.2197235,Am Kulturhaus 2b,14959,Trebbin,1
24206,89667,50.394222,18.8989689,Kuzaja 6,41-922,Radzionków,5
24207,89668,54.949801,23.8934,Agronomijos g. 55,47480,Kaunas,21
24208,89669,52.2399986,8.742934199999999,Sundern 98,32549,Bad Oeynhausen,1
24209,89670,50.28937149999999,19.5372227,Stary Olkusz 5a,32-300,Olkusz,5
24210,89671,51.2824403,9.5467523,Am Hofe 2,34253,Lohfelden,1
24211,89672,52.52189389999999,16.259572,RÓZANA 14,62-045,PNIEWY,5
24212,89673,52.9098307,12.7172082,Bahnhofstraße 13 a,16818,Dabergotz,1
24213,89674,53.7553037,12.6557546,Neu Panstorf 38a,17139,Remplin,1
24214,89675,51.66051,7.01382,Nikolaus- Otto- Str. 6,46282,Dorsten,1
24215,89678,50.53709509999999,7.2707206,An der Glasfabrik 2,53498,Bad Breisig,1
24216,89708,53.41674,12.46743,Woldzegartener Chaussee 36,17209,Walow,1
24217,89709,52.252541,19.16285,Sikorskiego 9,99-340,Krosniewice,5
24218,89710,52.107968,16.1282049,Zeromskiego 16/12,64-200,Wolszlyn,5
24219,89711,51.36078029999999,21.1111007,POTKANOWSKA 50,26-600,RADOM,5
24220,89712,53.1237861,7.6741946,Eschstraße 24,26683,Saterland,1
24221,89740,42.684809,23.4056519,"12, Prodan Tarakchiev Str.",1592,Sofia,14
24222,89741,49.5659179,8.3795977,Auf dem Wörth 9,67240,Bobenheim-Roxheim,1
24223,89745,51.6396895,17.7998409,Nowa 12,63-400,Ostro Wielkopolski,5
24224,89771,47.4894379,12.1771216,Wald 32,6306,Söll,3
24225,89776,46.2043388,15.8390141,Djurmanec 194,49225,Djurmanec,26
24226,89777,50.426648,9.561625399999999,Reinhardstrasse 36,36103,Flieden,1
24227,89780,53.39249,9.98292,Bahnhofstraße 29 c,21218,Seevetal,1
24228,89801,47.5214849,12.097564,Perlmooserstraße,6322,Kirchbichl,3
24229,89875,51.82930200000001,16.5965799,ul. 17 Stycznia 90,64-100,Leszno,5
24230,89876,47.8426485,12.3149824,Atzinger Straße 1,83209,Prien am Chiemsee,1
24231,89894,51.02292,6.95004,Causemannstr. 111b,50769,Köln,1
24232,89899,49.5098986,8.291487499999999,Brunkelwiese 5,67245,Lambsheim,1
24233,89901,52.617948,16.569776,Powstania Styczniowego 12,64-500,Szamotuly,5
24234,89902,50.82881,8.9119,Frankfurter Str. 22,35274,Kirchhain,1
24235,89903,51.7408561,19.5332945,ALEKSANDRA PUSZKINA 80 LOK 215,92-516,LÓDZ,5
24236,89905,53.36460109999999,10.1910833,Löhnfeld 26,21423,Winsen,1
24237,89906,54.7828133,9.441296699999999,Angelburger Strasse 60,24937,Flensburg,1
24238,89907,51.7879128,14.2918546,Am Birkenhain 22,03055,Cottbus,1
24239,89908,51.5547798,8.148636699999999,Overweg 22,59494,Soest,1
24240,89910,52.7198912,6.850205,Veilingweg 40,7833HN,Nieuw-Amsterdam,8
24241,89911,51.57206,9.315339999999999,Zum Hohen Berg 8,34434,Borgentreich,1
24242,89912,52.4016465,16.7269368,Pasjonatów 15,62-070,Dabrowa,5
24243,89914,51.0092958,9.4847229,Am Elvis Terminal 1,34593,Knüllwald- Remsfeld,1
24244,89915,53.905563,18.215661,Dluga 31,83260,Kaliska,5
24245,89916,47.5927014,16.3971175,Auwiese,7332,Kobersdorf,3
24246,89917,51.4063571,7.2261975,Vidumestr. 3,45527,Hattingen,1
24247,89918,52.45091,9.70957,Kemptener Str. 9,30855,Langenhagen,1
24248,89919,,,Liœciasta 23,10-687,Bart¹¿ek,5
24249,89920,49.65881,6.926310000000001,Gusenburger Str. 6,54411,Hermeskeil,1
24250,89921,51.41462,6.97257,Alte Hatzper Str. 58,45149,Essen,1
24251,89922,57.79426049999999,26.045004,RÜKKELI 4,68205,Valga,31
24252,89923,46.4203114,15.8826714,RAJSPOVA ULICA 22,2250,Ptuj,16
24253,89924,50.7205093,7.0153813,Birkenweg 8,53347,Alfter - Oedekoven,1
24254,89925,51.49818,6.98232,Karl-Legien-Str. 3,45356,Essen,1
24255,89926,49.2107081,8.6298149,Heidigstrasse 1,76709,Kronau,1
24256,89927,50.31469999999999,7.59509,Fritz-Erler-Str. 8,56112,Lahnstein,1
24257,89928,56.9634347,24.2351073,Eizensteina 57-2,1079,Riga,27
24258,89929,51.4846681,6.9912888,Laubenhof 4,45326,Essen,1
24259,89930,49.6728776,18.6424959,ul. Lánská 128,73961,Trinec,7
24260,89931,51.43452,6.55173,Inneboltstraße 30,47506,Neukirchen - Vluyn,1
24261,89932,49.22817269999999,15.8775022,Na Nivkách 308,674 01,Trebic,7
24262,89933,49.97745,6.90516,Röntgenstr. 18-20,54516,Wittlich,1
24263,89934,51.06057089999999,12.9701479,Reinsdorf 44,04736,Waldheim,1
24264,89935,49.9625177,8.2646477,Carl-Zeiss-Str. 6,55129,Mainz- Hechtsheim,1
24265,89936,51.17926,11.9316599,Am Frauenholze 2,06667,Weißenfeld OT Leißling,1
24266,89937,53.5182994,10.0935676,Bredowstraße 30,22113,Hamburg,1
24267,89938,49.88336109999999,6.9555336,Bergstraße 39,54487,Wintrich / Mosel,1
24268,89939,48.03267,12.57231,Helene-Sedlmayr-Str. 2 A,83308,Trostberg,1
24269,89940,54.9630907,23.9297719,Neries g. 18-20,54364,Kaunas,21
24270,89941,52.287592,6.870340499999999,Oude Postweg 3,7561SH,Deurningen,8
24271,89942,52.76429,8.7674501,Hoope 4,27251,Neuenkirchen,1
24272,89943,47.9387784,7.6376892,Ährenweg 11,79258,Hartheim,1
24273,89944,50.391,7.56649,August-Horch-Str. 7a,56070,Koblenz,1
24274,89945,51.6491967,6.1093155,Gochsedijk 85,5853AB,Siebengewald,8
24275,89946,52.730011,15.2524862,Bogus³awskiego 33a,66-400,Gorzow Wikp,5
24276,89947,51.0469585,13.746596,Lingnerallee 3,01069,Dresden,1
24277,89948,51.0631587,14.6886968,Löbauer Str. 10b,02708,Kottmar OT Ottenhain,1
24278,89949,51.0678597,13.6835471,Scharfenberger Str. 151,01139,Dresden,1
24279,89950,50.1483406,8.082090299999999,Bahnhofstr. 38,65307,Bad Schwalbach,1
24280,89951,50.9348542,6.8617733,Kirchweg 74a,50858,Köln,1
24281,89952,51.6979954,11.6816051,Naundorferstr.16,06425,Alsleben,1
24282,89953,48.65849,9.22747,Raiffeisenstraße 27-29,70794,Filderstadt,1
24283,89954,51.2512061,6.790467100000001,Rather Straße 25,40476,Düsseldorf,1
24284,89955,48.2248691,11.3319689,Adam-Geisler-Straße 2,82140,Olching,1
24285,89956,53.0903122,8.7077604,Ludwig-Erhard-Str. 35,28197,Bremen,1
24286,89957,52.3232746,10.4764387,Hansestr. 47 D,38112,Braunschweig,1
24287,89958,50.97806660000001,7.577759400000001,An der Höhe 15,51674,Wiehl,1
24288,89959,49.68977,8.345329999999999,Mittelrheinstrasse 19,67550,Worms,1
24289,89960,53.1478088,17.9483721,ul. Deszczowa 63,85467,Bydgoszcz,5
24290,89961,52.7925707,18.2603392,Ul. Swietokrzyska 6,88-100,Inowroclaw,5
